round,method,task,worker,fairness-pairwise,overall-satisfactory,avg-quality,avg-utility,turn
8,max-cover,9,10.0,0.9777777777777776,0.9777777777777776,0.7052004183617551,0.977777777777778,10.0
8,budget,9,10.0,1.0,1.0,0.6784752901739138,1.0,10.0
1,max-cover,9,20.0,0.9777777777777776,0.9777777777777776,1.166800922924188,0.9666666666666666,23.0
1,budget,9,20.0,0.9944444444444444,0.9944444444444444,1.1685502168144768,0.9833333333333334,23.0
9,max-cover,9,10.0,0.9222222222222224,0.9222222222222224,0.4231185868330178,0.9111111111111112,10.0
9,budget,9,10.0,1.0,1.0,0.4229711022287213,1.0,10.0
2,max-cover,9,20.0,0.9611111111111112,0.9611111111111112,0.8541659953944806,0.9388888888888888,22.0
2,budget,9,20.0,1.0,1.0,0.8546906818452453,0.9888888888888888,22.0
0,max-cover,10,10.0,0.98,0.98,0.376891862300702,0.98,11.0
0,budget,10,10.0,1.0,1.0,0.4511158354511081,0.99,11.0
3,max-cover,9,20.0,0.9611111111111112,0.9611111111111112,1.0541372578259915,0.9555555555555556,21.0
3,budget,9,20.0,0.9944444444444444,0.9944444444444444,1.0386631228001022,0.9944444444444444,21.0
4,max-cover,9,20.0,0.9166666666666666,0.9111111111111112,1.2252278785991624,0.8944444444444445,25.0
4,budget,9,20.0,1.0,1.0,1.2157879527587094,0.9722222222222224,25.0
1,max-cover,10,10.0,0.98,0.98,0.480990203121357,0.98,10.0
1,budget,10,10.0,1.0,1.0,0.4719652830391876,1.0,10.0
5,max-cover,9,20.0,0.9388888888888888,0.9277777777777778,1.2952459889759091,0.8777777777777779,28.0
5,budget,9,20.0,0.9888888888888888,0.9888888888888888,1.275083431346392,0.9555555555555556,28.0
2,max-cover,10,10.0,0.98,0.98,0.5611792557302497,0.98,10.0
2,budget,10,10.0,1.0,1.0,0.5369726305954226,1.0,10.0
6,max-cover,9,20.0,0.8277777777777777,0.8166666666666667,0.9165584670822322,0.7944444444444445,25.0
6,budget,9,20.0,0.9888888888888888,0.9888888888888888,0.9034340639097532,0.9722222222222224,25.0
3,max-cover,10,10.0,0.89,0.89,0.5413053927830807,0.89,10.0
3,budget,10,10.0,1.0,1.0,0.5361546564410866,1.0,10.0
7,max-cover,9,20.0,0.9333333333333332,0.9333333333333332,1.089756021254968,0.9,25.0
7,budget,9,20.0,1.0,1.0,1.0277492950692686,0.9722222222222224,25.0
4,max-cover,10,10.0,0.96,0.96,0.514570957220896,0.96,10.0
4,budget,10,10.0,1.0,1.0,0.5302129090862073,1.0,10.0
8,max-cover,9,20.0,0.8944444444444445,0.8888888888888888,1.1081281034552726,0.8833333333333334,21.0
8,budget,9,20.0,1.0,1.0,1.0548366457401863,0.9944444444444444,21.0
5,max-cover,10,10.0,0.99,0.99,0.5095483286270637,0.98,11.0
5,budget,10,10.0,1.0,1.0,0.4839646114188259,0.99,11.0
9,max-cover,9,20.0,0.95,0.95,1.1648100658216705,0.9222222222222224,30.0
9,budget,9,20.0,0.9944444444444444,0.9944444444444444,1.1592169041994205,0.9444444444444444,30.0
6,max-cover,10,10.0,1.0,1.0,0.2954207686816057,1.0,10.0
6,budget,10,10.0,1.0,1.0,0.2954207686816057,1.0,10.0
0,max-cover,10,20.0,0.895,0.895,0.8646028465261437,0.865,23.0
0,budget,10,20.0,1.0,1.0,0.8548976811647467,0.985,23.0
7,max-cover,10,10.0,0.96,0.96,0.3815587246032391,0.95,10.0
7,budget,10,10.0,1.0,1.0,0.3637535070951264,1.0,10.0
1,max-cover,10,20.0,0.925,0.925,1.2225663335316632,0.91,21.0
1,budget,10,20.0,1.0,1.0,1.2090409189140414,0.995,21.0
8,max-cover,10,10.0,0.98,0.98,0.3662284020277615,0.97,11.0
8,budget,10,10.0,1.0,1.0,0.3445020132160521,0.99,11.0
2,max-cover,10,20.0,0.945,0.945,1.023465144049072,0.93,25.0
2,budget,10,20.0,0.995,0.985,1.088335758832232,0.975,25.0
9,max-cover,10,10.0,1.0,1.0,0.626212290195,1.0,10.0
9,budget,10,10.0,1.0,1.0,0.626212290195,1.0,10.0
3,max-cover,10,20.0,0.915,0.91,0.9583390398967432,0.8850000000000001,26.0
3,budget,10,20.0,0.995,0.995,0.9665884961700456,0.97,26.0
4,max-cover,10,20.0,0.935,0.93,1.0993871632951198,0.9150000000000004,23.0
4,budget,10,20.0,1.0,1.0,1.116850180960644,0.985,23.0
5,max-cover,10,20.0,0.905,0.9,1.0202395403105764,0.885,20.0
5,budget,10,20.0,1.0,1.0,1.026742080260232,1.0,20.0
6,max-cover,10,20.0,0.94,0.94,0.7602027175571954,0.925,22.0
6,budget,10,20.0,1.0,1.0,0.7619840415216106,0.99,22.0
7,max-cover,10,20.0,0.925,0.925,1.3292242588173848,0.905,21.0
7,budget,10,20.0,1.0,1.0,1.293900790004543,0.995,21.0
8,max-cover,10,20.0,0.905,0.905,0.8954039324592088,0.8799999999999999,24.0
8,budget,10,20.0,1.0,1.0,0.8574916334440397,0.98,24.0
9,max-cover,10,20.0,0.94,0.94,0.920450006474532,0.9,24.0
9,budget,10,20.0,1.0,1.0,0.9068964109494224,0.98,24.0
0,heuristic,1,10.0,1.0,1.0,3.08524483462149,0.4,0.0
1,heuristic,1,10.0,0.9,0.9,2.543437229865187,0.5,0.0
2,heuristic,1,10.0,1.0,1.0,3.84650168987917,0.4,0.0
3,heuristic,1,10.0,1.0,1.0,3.361423121234324,0.4,0.0
4,heuristic,1,10.0,0.7,0.7,3.142299754509758,0.5,0.0
5,heuristic,1,10.0,1.0,1.0,3.431301052029672,0.4,0.0
6,heuristic,1,10.0,1.0,1.0,3.205658848409569,0.5,0.0
7,heuristic,1,10.0,0.9,0.9,2.918225237963547,0.3,0.0
8,heuristic,1,10.0,1.0,1.0,2.550517037874086,0.4,0.0
9,heuristic,1,10.0,0.9,0.9,1.3763613232500924,0.4,0.0
0,heuristic,2,10.0,1.0,1.0,1.8525714879794992,0.6,0.0
1,heuristic,2,10.0,0.95,0.95,2.269051138068076,0.7,0.0
2,heuristic,2,10.0,1.0,1.0,1.5160077901555438,0.45,0.0
3,heuristic,2,10.0,1.0,1.0,2.2087376019481844,0.7,0.0
4,heuristic,2,10.0,1.0,1.0,1.957546295374192,0.6,0.0
5,heuristic,2,10.0,0.85,0.85,2.8278659341892407,0.65,0.0
6,heuristic,2,10.0,0.95,0.95,2.696023009596205,0.65,0.0
7,heuristic,2,10.0,0.95,0.95,2.262768706230286,0.7,0.0
8,heuristic,2,10.0,0.95,0.95,1.9415575466054684,0.55,0.0
9,heuristic,2,10.0,0.95,0.95,2.0989519788978,0.6,0.0
0,heuristic,3,10.0,1.0,1.0,1.1982697236484752,0.7666666666666667,0.0
1,heuristic,3,10.0,1.0,1.0,1.3577867454233152,1.0,0.0
2,heuristic,3,10.0,1.0,1.0,1.843824472307844,0.8666666666666666,0.0
3,heuristic,3,10.0,1.0,1.0,1.374889989726027,0.9333333333333332,0.0
4,heuristic,3,10.0,0.9333333333333332,0.9333333333333332,1.6407673185275804,0.8666666666666666,0.0
5,heuristic,3,10.0,0.8,0.8,2.1299255359183653,0.7,0.0
6,heuristic,3,10.0,1.0,1.0,1.8182372660648127,0.8,0.0
7,heuristic,3,10.0,1.0,1.0,1.6525221978240363,1.0,0.0
8,heuristic,3,10.0,1.0,1.0,1.955046433579688,1.0,0.0
9,heuristic,3,10.0,1.0,1.0,1.0838009143893943,0.8333333333333334,0.0
0,heuristic,4,10.0,1.0,1.0,1.901280774418343,0.95,0.0
1,heuristic,4,10.0,1.0,1.0,1.149999321437256,0.975,0.0
2,heuristic,4,10.0,0.975,0.975,1.0751814516758689,0.95,0.0
3,heuristic,4,10.0,1.0,1.0,1.0340616131140037,0.975,0.0
4,heuristic,4,10.0,0.95,0.95,0.8093191005864488,0.85,0.0
5,heuristic,4,10.0,1.0,1.0,0.7341239180940108,1.0,0.0
6,heuristic,4,10.0,1.0,1.0,1.5436478017227295,0.925,0.0
7,heuristic,4,10.0,1.0,1.0,1.1496387991069574,1.0,0.0
8,heuristic,4,10.0,1.0,1.0,1.1656051758344337,1.0,0.0
9,heuristic,4,10.0,1.0,1.0,1.213012965884951,0.95,0.0
0,heuristic,5,10.0,1.0,1.0,1.1833972074257704,1.0,0.0
1,heuristic,5,10.0,1.0,1.0,0.9053260609282076,0.94,0.0
2,heuristic,5,10.0,1.0,1.0,0.980277896826181,0.98,0.0
3,heuristic,5,10.0,1.0,1.0,0.974852816293161,1.0,0.0
4,heuristic,5,10.0,1.0,1.0,1.02828334679763,0.96,0.0
5,heuristic,5,10.0,1.0,1.0,0.8629466814988567,1.0,0.0
6,heuristic,5,10.0,1.0,1.0,0.5102479324876137,0.9600000000000002,0.0
7,heuristic,5,10.0,0.98,0.98,0.9222185599888036,0.98,0.0
8,heuristic,5,10.0,1.0,1.0,1.1941883877161428,0.94,0.0
9,heuristic,5,10.0,1.0,1.0,0.8452685419962529,0.98,0.0
0,heuristic,6,10.0,1.0,1.0,0.8160256664600753,1.0,0.0
1,heuristic,6,10.0,1.0,1.0,0.8612621550724876,0.9833333333333334,0.0
2,heuristic,6,10.0,1.0,1.0,0.7489805883857305,0.9833333333333334,0.0
3,heuristic,6,10.0,1.0,1.0,0.775858762515778,0.9833333333333334,0.0
4,heuristic,6,10.0,1.0,1.0,0.8011826202498119,1.0,0.0
5,heuristic,6,10.0,1.0,1.0,0.8223875347173718,0.9833333333333332,0.0
6,heuristic,6,10.0,1.0,1.0,0.5761538174188595,0.9833333333333332,0.0
7,heuristic,6,10.0,1.0,1.0,0.4127175268897995,0.9666666666666666,0.0
8,heuristic,6,10.0,1.0,1.0,1.007035834130076,0.9833333333333332,0.0
9,heuristic,6,10.0,1.0,1.0,0.5682925238775987,0.9666666666666666,0.0
0,heuristic,7,10.0,1.0,1.0,0.8902625035543715,0.9857142857142858,0.0
1,heuristic,7,10.0,1.0,1.0,0.7396267966436775,1.0,0.0
2,heuristic,7,10.0,1.0,1.0,0.5495790786258351,1.0,0.0
3,heuristic,7,10.0,1.0,1.0,0.4398718415715412,1.0,0.0
4,heuristic,7,10.0,0.9857142857142858,0.9857142857142858,0.5927131350071306,0.9857142857142858,0.0
5,heuristic,7,10.0,1.0,1.0,0.5791150425600259,0.9857142857142858,0.0
6,heuristic,7,10.0,1.0,1.0,0.4931377101943614,0.9857142857142858,0.0
7,heuristic,7,10.0,1.0,1.0,0.8353653729055541,1.0,0.0
8,heuristic,7,10.0,1.0,1.0,0.5227652341078312,1.0,0.0
9,heuristic,7,10.0,1.0,1.0,0.8570399884895029,1.0,0.0
0,heuristic,8,10.0,1.0,1.0,0.8274155547612911,1.0,0.0
1,heuristic,8,10.0,0.9875,0.9875,0.820562755269709,0.975,0.0
2,heuristic,8,10.0,1.0,1.0,0.4441494097484706,0.9875,0.0
3,heuristic,8,10.0,1.0,1.0,0.8903591032960256,1.0,0.0
4,heuristic,8,10.0,1.0,1.0,0.6554243679164247,1.0,0.0
5,heuristic,8,10.0,1.0,1.0,0.761300279280221,1.0,0.0
6,heuristic,8,10.0,0.9875,0.9875,0.5118685922139407,0.9625,0.0
7,heuristic,8,10.0,1.0,1.0,0.5064630564731739,1.0,0.0
8,heuristic,8,10.0,1.0,1.0,0.7286438575648293,1.0,0.0
9,heuristic,8,10.0,1.0,1.0,0.5392594998953075,1.0,0.0
0,heuristic,9,10.0,1.0,1.0,0.6387600269269036,0.9888888888888888,0.0
1,heuristic,9,10.0,1.0,1.0,0.5756367853060165,1.0,0.0
2,heuristic,9,10.0,0.9888888888888888,0.9888888888888888,0.9515065977358352,0.9888888888888888,0.0
3,heuristic,9,10.0,1.0,1.0,0.6710572029923951,0.9888888888888888,0.0
4,heuristic,9,10.0,1.0,1.0,0.6428191540559767,1.0,0.0
5,heuristic,9,10.0,1.0,1.0,0.5503824436994389,1.0,0.0
6,heuristic,9,10.0,1.0,1.0,0.5940732476700892,1.0,0.0
7,heuristic,9,10.0,1.0,1.0,0.4481134511818427,0.977777777777778,0.0
8,heuristic,9,10.0,1.0,1.0,0.4634873478946767,1.0,0.0
9,heuristic,9,10.0,1.0,1.0,0.679499365948558,0.977777777777778,0.0
0,heuristic,10,10.0,1.0,1.0,0.4260061263947433,1.0,0.0
1,heuristic,10,10.0,1.0,1.0,0.624948867282688,1.0,0.0
2,heuristic,10,10.0,1.0,1.0,0.2410358602810202,1.0,0.0
3,heuristic,10,10.0,1.0,1.0,0.4125644029551013,1.0,0.0
4,heuristic,10,10.0,1.0,1.0,0.3421643829898643,1.0,0.0
5,heuristic,10,10.0,1.0,1.0,0.4685145115733276,1.0,0.0
6,heuristic,10,10.0,1.0,1.0,0.346019798478186,1.0,0.0
7,heuristic,10,10.0,1.0,1.0,0.5955760372362575,1.0,0.0
8,heuristic,10,10.0,1.0,1.0,0.5613185629490334,1.0,0.0
9,heuristic,10,10.0,1.0,1.0,0.4701310793116159,1.0,0.0
0,heuristic,1,20.0,1.0,1.0,3.271135069984332,0.2,0.0
1,heuristic,1,20.0,1.0,1.0,3.4539327867013183,0.2,0.0
2,heuristic,1,20.0,1.0,1.0,3.185200351803425,0.25,0.0
3,heuristic,1,20.0,0.9,0.8,3.66122803033524,0.2,0.0
4,heuristic,1,20.0,0.9,0.85,2.7388874659146603,0.2,0.0
5,heuristic,1,20.0,1.0,1.0,4.231772601428762,0.25,0.0
6,heuristic,1,20.0,0.95,0.95,3.5928380480245674,0.25,0.0
7,heuristic,1,20.0,0.95,0.95,3.0663066107331867,0.2,0.0
8,heuristic,1,20.0,0.95,0.95,3.511004297843886,0.25,0.0
9,heuristic,1,20.0,1.0,1.0,3.4699942565052195,0.2,0.0
0,heuristic,2,20.0,0.975,0.975,2.569263656183427,0.325,0.0
1,heuristic,2,20.0,1.0,1.0,2.742737754191696,0.4,0.0
2,heuristic,2,20.0,1.0,1.0,2.7916289618143795,0.425,0.0
3,heuristic,2,20.0,0.975,0.975,3.222478473006264,0.4,0.0
4,heuristic,2,20.0,0.95,0.95,3.515839509544512,0.5,0.0
5,heuristic,2,20.0,0.95,0.75,2.5634346301574347,0.375,0.0
6,heuristic,2,20.0,1.0,1.0,3.330688698451988,0.325,0.0
7,heuristic,2,20.0,0.975,0.95,3.6167500759776177,0.3,0.0
8,heuristic,2,20.0,0.95,0.95,2.975447352470625,0.45,0.0
9,heuristic,2,20.0,0.975,0.9,2.470582248313609,0.325,0.0
0,heuristic,3,20.0,0.9666666666666668,0.9666666666666668,3.4538823523905795,0.4833333333333335,0.0
1,heuristic,3,20.0,0.9833333333333332,0.9833333333333332,3.3585634334815264,0.4333333333333334,0.0
2,heuristic,3,20.0,0.8833333333333333,0.8666666666666667,2.614896913927906,0.5833333333333333,0.0
3,heuristic,3,20.0,0.9166666666666666,0.8833333333333333,2.818553671395758,0.5,0.0
4,heuristic,3,20.0,1.0,1.0,2.958615460411076,0.5,0.0
5,heuristic,3,20.0,0.9666666666666668,0.9666666666666668,2.9400392084989453,0.5666666666666667,0.0
6,heuristic,3,20.0,0.9333333333333332,0.8833333333333333,2.5474707812110435,0.6166666666666666,0.0
7,heuristic,3,20.0,0.9833333333333332,0.9833333333333332,2.179007747778265,0.5,0.0
8,heuristic,3,20.0,0.9666666666666668,0.9666666666666668,3.0024170181562244,0.4833333333333334,0.0
9,heuristic,3,20.0,0.95,0.9,2.525133450101841,0.5666666666666667,0.0
0,heuristic,4,20.0,0.9625,0.9375,2.238308881192627,0.7375,0.0
1,heuristic,4,20.0,0.925,0.9125,2.167396859962272,0.55,0.0
2,heuristic,4,20.0,0.9875,0.9875,3.122787267654409,0.7,0.0
3,heuristic,4,20.0,1.0,1.0,2.0681878433358247,0.6375,0.0
4,heuristic,4,20.0,0.9625,0.9625,1.6364382905767378,0.5875,0.0
5,heuristic,4,20.0,1.0,1.0,2.337646700359323,0.7,0.0
6,heuristic,4,20.0,1.0,1.0,2.8518106122317866,0.775,0.0
7,heuristic,4,20.0,1.0,1.0,1.801574976801365,0.7375,0.0
8,heuristic,4,20.0,1.0,0.975,2.578593088487166,0.7625,0.0
9,heuristic,4,20.0,0.975,0.975,1.5515764151664886,0.675,0.0
0,heuristic,5,20.0,0.98,0.97,1.985776848279619,0.74,0.0
1,heuristic,5,20.0,0.99,0.99,1.960643882277148,0.64,0.0
2,heuristic,5,20.0,0.97,0.97,1.918895340181556,0.8100000000000002,0.0
3,heuristic,5,20.0,1.0,1.0,1.804939898601151,0.72,0.0
4,heuristic,5,20.0,0.98,0.98,1.9126514134459147,0.8,0.0
5,heuristic,5,20.0,1.0,1.0,1.9321711138348927,0.7900000000000001,0.0
6,heuristic,5,20.0,1.0,1.0,1.7853202036685256,0.76,0.0
7,heuristic,5,20.0,0.97,0.95,1.9643315569330253,0.8,0.0
8,heuristic,5,20.0,0.97,0.94,1.833865684650628,0.65,0.0
9,heuristic,5,20.0,0.99,0.95,1.6450626190140294,0.8,0.0
0,heuristic,6,20.0,0.9916666666666668,0.9916666666666668,1.5126655856191824,0.9333333333333332,0.0
1,heuristic,6,20.0,1.0,1.0,1.7532844230049094,0.8333333333333336,0.0
2,heuristic,6,20.0,0.9916666666666668,0.9916666666666668,1.489380257734873,0.9416666666666664,0.0
3,heuristic,6,20.0,1.0,0.9833333333333332,2.004004506209841,0.875,0.0
4,heuristic,6,20.0,0.975,0.975,1.2448387895643382,0.8833333333333334,0.0
5,heuristic,6,20.0,0.9833333333333332,0.9666666666666668,1.4633728059529223,0.95,0.0
6,heuristic,6,20.0,0.9916666666666668,0.9916666666666668,2.0753607439856414,0.875,0.0
7,heuristic,6,20.0,1.0,1.0,1.0460876258908414,0.8916666666666666,0.0
8,heuristic,6,20.0,0.975,0.975,2.0024162905808445,0.875,0.0
9,heuristic,6,20.0,0.9916666666666668,0.9916666666666668,2.102106899873529,0.9,0.0
0,heuristic,7,20.0,1.0,1.0,1.5442210129212912,0.9571428571428572,0.0
1,heuristic,7,20.0,0.9928571428571428,0.9928571428571428,1.2156450842767423,0.8857142857142858,0.0
2,heuristic,7,20.0,0.9928571428571428,0.9928571428571428,1.5153449728238575,0.9642857142857144,0.0
3,heuristic,7,20.0,0.9857142857142858,0.9857142857142858,1.6310296665307873,0.9428571428571428,0.0
4,heuristic,7,20.0,0.9857142857142858,0.9857142857142858,1.2483350142647305,0.9071428571428573,0.0
5,heuristic,7,20.0,0.9928571428571428,0.9928571428571428,1.5776043594527385,0.9857142857142858,0.0
6,heuristic,7,20.0,0.9857142857142858,0.9857142857142858,1.7055693523775262,0.9142857142857144,0.0
7,heuristic,7,20.0,1.0,1.0,1.7013528910126965,0.9785714285714286,0.0
8,heuristic,7,20.0,1.0,1.0,1.6423769645499804,0.9357142857142856,0.0
9,heuristic,7,20.0,0.9571428571428572,0.9571428571428572,1.6081428696223747,0.8785714285714287,0.0
0,heuristic,8,20.0,1.0,1.0,0.8228774458712755,0.99375,0.0
1,heuristic,8,20.0,1.0,1.0,1.2462397912068166,0.99375,0.0
2,heuristic,8,20.0,0.9875,0.9875,1.244679321567952,0.925,0.0
3,heuristic,8,20.0,1.0,1.0,1.4470788787074933,0.98125,0.0
4,heuristic,8,20.0,0.99375,0.99375,1.5147026359889004,0.9625,0.0
5,heuristic,8,20.0,0.99375,0.99375,1.2220073484282403,0.9625,0.0
6,heuristic,8,20.0,1.0,1.0,1.7112556368144718,0.975,0.0
7,heuristic,8,20.0,1.0,1.0,1.1425177445434151,0.96875,0.0
8,heuristic,8,20.0,0.99375,0.99375,1.0389477467764865,0.95625,0.0
9,heuristic,8,20.0,0.99375,0.99375,0.8174203003704084,0.94375,0.0
0,heuristic,9,20.0,1.0,1.0,1.1633208308861869,0.9833333333333334,0.0
1,heuristic,9,20.0,0.9944444444444444,0.9944444444444444,0.9113981008963962,0.977777777777778,0.0
2,heuristic,9,20.0,0.9944444444444444,0.9944444444444444,1.224039525453562,0.9666666666666668,0.0
3,heuristic,9,20.0,1.0,1.0,1.3449438902113675,0.977777777777778,0.0
4,heuristic,9,20.0,0.9944444444444444,0.9944444444444444,1.1558519972250214,0.9777777777777776,0.0
5,heuristic,9,20.0,1.0,1.0,1.2442442908783162,0.977777777777778,0.0
6,heuristic,9,20.0,1.0,1.0,1.2856491796864615,0.9666666666666668,0.0
7,heuristic,9,20.0,1.0,1.0,1.236651596139748,0.9888888888888888,0.0
8,heuristic,9,20.0,1.0,1.0,0.9980092240674724,0.977777777777778,0.0
9,heuristic,9,20.0,0.9944444444444444,0.9888888888888888,0.9047719587375802,0.9722222222222224,0.0
0,heuristic,10,20.0,0.99,0.99,0.953269958420866,0.975,0.0
1,heuristic,10,20.0,1.0,1.0,1.193251274789168,0.985,0.0
2,heuristic,10,20.0,1.0,1.0,0.964727129183882,0.99,0.0
3,heuristic,10,20.0,0.995,0.995,0.9863978623344788,0.995,0.0
4,heuristic,10,20.0,0.995,0.995,0.8696043531615091,0.965,0.0
5,heuristic,10,20.0,0.995,0.995,1.1236270881317547,0.975,0.0
6,heuristic,10,20.0,1.0,1.0,0.8688997350124902,0.985,0.0
7,heuristic,10,20.0,0.995,0.995,0.8724193704582403,0.975,0.0
8,heuristic,10,20.0,0.995,0.995,0.7377338374711754,0.995,0.0
9,heuristic,10,20.0,1.0,1.0,1.0461521528006892,1.0,0.0
