round,method,task,worker,fairness-pairwise,overall-satisfactory,avg-quality,avg-utility,turn
6,heuristic,3,20,0.85,0.85,0.263697490155967,0.45,0
7,budget,3,20,0.9666666666666668,0.9666666666666668,1.8703680213431693,0.3833333333333333,46
7,max-cover,3,20,0.8333333333333334,0.8333333333333334,1.850765695090941,0.35,46
7,heuristic,3,20,0.9833333333333332,0.9833333333333332,1.8703680213431693,0.4166666666666667,0
8,budget,3,20,0.8666666666666667,0.85,0.8055619596712424,0.45,43
8,max-cover,3,20,0.2166666666666666,0.1999999999999999,0.6281470268968478,0.2,52
8,heuristic,3,20,0.95,0.95,0.8055619596712424,0.4666666666666667,0
9,budget,3,20,0.7166666666666667,0.7166666666666667,1.9469913432346548,0.3833333333333333,45
9,max-cover,3,20,0.6166666666666667,0.6166666666666667,1.9157398724243533,0.3,48
9,heuristic,3,20,0.9666666666666668,0.9166666666666666,1.9652609491139623,0.4666666666666667,0
0,budget,4,20,0.925,0.925,0.5078695036205175,0.55,48
0,max-cover,4,20,0.725,0.7,0.5850623157182895,0.4625,53
0,heuristic,4,20,0.975,0.9625,0.5078695036205175,0.625,0
1,budget,4,20,0.9,0.9,1.037967735955453,0.5625,48
1,max-cover,4,20,0.8125,0.8125,1.055594686097077,0.5125,50
1,heuristic,4,20,0.975,0.975,1.0511015959364611,0.6125,0
2,budget,4,20,0.8875,0.8875,1.2595179871970923,0.5625,48
2,max-cover,4,20,0.825,0.8,1.2691461008216691,0.525,50
2,heuristic,4,20,1.0,1.0,1.1729728144103897,0.5875,0
3,budget,4,20,0.9875,0.9,0.5803932992303164,0.7,39
3,max-cover,4,20,0.6375,0.6375,0.5781037621284395,0.4375,54
3,heuristic,4,20,0.9,0.8125,0.5803932992303164,0.625,0
4,budget,4,20,0.925,0.875,0.5843719484455153,0.475,53
4,max-cover,4,20,0.4,0.35,0.5436834740272642,0.3,62
4,heuristic,4,20,0.975,0.9375,0.5666670306854318,0.6,0
5,budget,4,20,0.9375,0.9375,0.9588725536848356,0.7,39
5,max-cover,4,20,0.5375,0.5375,1.0313717911691094,0.3125,62
5,heuristic,4,20,0.9,0.9,0.9588725536848356,0.5875,0
6,budget,4,20,0.875,0.85,0.4776901703432894,0.5625,47
6,max-cover,4,20,0.725,0.6875,0.4732332094444108,0.4875,51
6,heuristic,4,20,0.9625,0.95,0.4776901703432894,0.7,0
7,budget,4,20,0.9375,0.9375,0.6884966580014802,0.5875,46
7,max-cover,4,20,0.575,0.575,0.8497502033470918,0.35,61
7,heuristic,4,20,0.8375,0.8375,0.6884966580014802,0.5625,0
8,budget,4,20,0.9375,0.9375,0.7678562394068005,0.6,44
8,max-cover,4,20,0.4625,0.3625,0.7606752632275331,0.275,64
8,heuristic,4,20,0.8125,0.8125,0.765745489846148,0.475,0
9,budget,4,20,0.925,0.925,1.2114130967707848,0.4875,52
9,max-cover,4,20,0.775,0.775,1.2008645851337032,0.4,57
9,heuristic,4,20,0.9625,0.9125,1.2114130967707848,0.4625,0
0,budget,5,20,0.92,0.92,0.3191758641339042,0.6399999999999999,50
0,max-cover,5,20,0.73,0.6799999999999999,0.3993125636036913,0.5199999999999999,59
0,heuristic,5,20,0.95,0.95,0.3191758641339042,0.66,0
1,budget,5,20,0.97,0.97,0.841200372121191,0.7600000000000001,42
1,max-cover,5,20,0.6699999999999999,0.63,0.8954250537696813,0.5200000000000001,62
1,heuristic,5,20,0.97,0.97,0.841200372121191,0.7600000000000001,0
2,budget,5,20,0.98,0.98,1.3455890571168267,0.6799999999999999,48
2,max-cover,5,20,0.53,0.47,1.5908570170949845,0.39,71
2,heuristic,5,20,0.96,0.96,1.3455890571168267,0.74,0
3,budget,5,20,0.86,0.86,0.916998945619978,0.5700000000000001,56
3,max-cover,5,20,0.6699999999999999,0.62,0.9261659972494268,0.48,63
3,heuristic,5,20,0.94,0.94,0.9165163783855677,0.63,0
4,budget,5,20,0.93,0.93,0.7484776293987333,0.64,51
4,max-cover,5,20,0.6799999999999999,0.6699999999999999,0.7358048435691069,0.48,63
4,heuristic,5,20,0.97,0.97,0.746449955342257,0.6499999999999999,0
5,budget,5,20,0.96,0.96,0.8094967058378636,0.72,44
5,max-cover,5,20,0.74,0.74,0.7858941979053775,0.53,58
5,heuristic,5,20,1.0,1.0,0.8095022588272872,0.77,0
6,budget,5,20,0.92,0.92,0.6938052070270913,0.7100000000000001,45
6,max-cover,5,20,0.64,0.64,0.6818013891644842,0.4999999999999999,61
6,heuristic,5,20,0.9,0.9,0.6938052070270913,0.6799999999999999,0
7,budget,5,20,0.96,0.93,1.6346740506790174,0.65,50
7,max-cover,5,20,0.43,0.43,1.895377712487876,0.42,68
7,heuristic,5,20,0.94,0.94,1.6350410894221623,0.7,0
8,budget,5,20,0.98,0.98,0.8664615522029541,0.7,45
8,max-cover,5,20,0.78,0.78,0.8664615522029541,0.48,62
8,heuristic,5,20,0.92,0.92,0.8664615522029541,0.59,0
9,budget,5,20,0.97,0.97,0.599540719269853,0.7000000000000001,46
9,max-cover,5,20,0.71,0.6699999999999999,0.5697989417867351,0.52,59
9,heuristic,5,20,0.93,0.93,0.6367253567123744,0.6699999999999999,0
0,budget,6,20,0.9833333333333332,0.9833333333333332,0.5875368513049362,0.8416666666666666,39
0,max-cover,6,20,0.5583333333333333,0.5583333333333333,0.5882518624596759,0.4333333333333334,77
0,heuristic,6,20,0.8166666666666667,0.8083333333333333,0.5872930425258868,0.675,0
1,budget,6,20,0.9916666666666668,0.9916666666666668,0.6009571681609934,0.825,38
1,max-cover,6,20,0.5333333333333333,0.4666666666666667,0.6702960230956805,0.425,78
1,heuristic,6,20,0.7916666666666666,0.7916666666666666,0.6009571681609934,0.5583333333333333,0
2,budget,6,20,0.9833333333333332,0.9833333333333332,0.7843378797939474,0.8583333333333332,36
2,max-cover,6,20,0.3166666666666666,0.3166666666666666,0.8032078565511299,0.3166666666666666,89
2,heuristic,6,20,0.725,0.725,0.7843378797939474,0.575,0
3,budget,6,20,1.0,1.0,0.3587365983945436,0.9083333333333334,30
3,max-cover,6,20,0.375,0.375,0.4224933135711344,0.3583333333333333,85
3,heuristic,6,20,0.7666666666666666,0.7666666666666666,0.3606729676240566,0.6333333333333334,0
4,budget,6,20,0.975,0.975,0.2813573308659348,0.8083333333333332,41
4,max-cover,6,20,0.4333333333333333,0.4333333333333333,0.3352595949822692,0.375,83
4,heuristic,6,20,0.7583333333333333,0.7583333333333333,0.2813573308659348,0.6166666666666666,0
5,budget,6,20,0.975,0.975,1.2359595450405714,0.9083333333333332,31
5,max-cover,6,20,0.675,0.675,1.2229712240077542,0.525,68
5,heuristic,6,20,0.875,0.875,1.2352447148264687,0.7083333333333334,0
6,budget,6,20,1.0,1.0,0.6411192906168233,0.9583333333333331,25
6,max-cover,6,20,0.6,0.6,0.6411687328811951,0.4916666666666666,72
6,heuristic,6,20,0.95,0.95,0.6411192906168233,0.8333333333333334,0
7,budget,6,20,1.0,1.0,0.5932809128607106,0.9416666666666668,26
7,max-cover,6,20,0.4833333333333333,0.4499999999999999,0.6296522711440675,0.4333333333333334,79
7,heuristic,6,20,0.8333333333333334,0.8333333333333334,0.5932809128607106,0.6666666666666666,0
8,budget,6,20,1.0,1.0,1.159602622262881,0.925,28
8,max-cover,6,20,0.6833333333333333,0.6833333333333333,1.1414437268294158,0.575,63
8,heuristic,6,20,0.8416666666666667,0.8416666666666667,1.159602622262881,0.7083333333333333,0
9,budget,6,20,0.9916666666666668,0.9916666666666668,0.918498136418066,0.9,31
9,max-cover,6,20,0.4583333333333333,0.4583333333333333,0.8848782441519344,0.4166666666666667,79
9,heuristic,6,20,0.7916666666666666,0.7916666666666666,0.918498136418066,0.6166666666666667,0
0,budget,7,20,0.9928571428571428,0.9928571428571428,0.5132436094061802,0.9285714285714284,30
0,max-cover,7,20,0.6,0.5857142857142856,0.5728126511004714,0.5214285714285716,79
0,heuristic,7,20,0.9357142857142856,0.9357142857142856,0.5132436094061802,0.8357142857142856,0
1,budget,7,20,0.9857142857142858,0.9857142857142858,0.6252525896536135,0.8642857142857142,39
1,max-cover,7,20,0.4857142857142857,0.4857142857142857,0.6352211253749733,0.3928571428571429,94
1,heuristic,7,20,0.7714285714285715,0.7714285714285715,0.6262187532547412,0.5785714285714285,0
2,budget,7,20,0.9928571428571428,0.9928571428571428,0.7231850630236994,0.8857142857142858,36
2,max-cover,7,20,0.7285714285714286,0.7285714285714286,0.7396558281097037,0.5714285714285715,72
2,heuristic,7,20,0.9214285714285716,0.9214285714285716,0.7545692612587073,0.7714285714285716,0
3,budget,7,20,0.9857142857142858,0.9857142857142858,0.4443208812529126,0.9214285714285716,31
3,max-cover,7,20,0.6071428571428572,0.6071428571428572,0.4476141588367168,0.5285714285714286,77
3,heuristic,7,20,0.8785714285714286,0.8785714285714286,0.4437073177969619,0.8214285714285715,0
4,budget,7,20,0.9642857142857144,0.9642857142857144,0.3832641318406545,0.8785714285714284,37
4,max-cover,7,20,0.5285714285714286,0.5214285714285714,0.4203578181861004,0.4785714285714285,83
4,heuristic,7,20,0.8428571428571429,0.8428571428571429,0.3748104038136329,0.6928571428571428,0
5,budget,7,20,0.9928571428571428,0.9928571428571428,0.8584255863189723,0.95,27
5,max-cover,7,20,0.4142857142857142,0.4142857142857142,0.900564501900188,0.4142857142857143,91
5,heuristic,7,20,0.8071428571428572,0.8071428571428572,0.8584255863189723,0.7428571428571429,0
6,budget,7,20,0.9785714285714284,0.9785714285714284,0.5766558446026329,0.8785714285714284,37
6,max-cover,7,20,0.6642857142857144,0.6071428571428572,0.5729989477198407,0.492857142857143,83
6,heuristic,7,20,0.8857142857142857,0.8857142857142857,0.5766558446026329,0.7428571428571428,0
7,budget,7,20,1.0,1.0,0.4115084689411984,0.9285714285714286,30
7,max-cover,7,20,0.4357142857142857,0.4357142857142857,0.3906021283790055,0.4071428571428572,92
7,heuristic,7,20,0.7785714285714286,0.7785714285714286,0.4115084689411984,0.6571428571428573,0
8,budget,7,20,0.9785714285714284,0.9785714285714284,0.7906162677114583,0.8857142857142858,36
8,max-cover,7,20,0.6642857142857144,0.6071428571428572,0.8279440840750999,0.5285714285714286,78
8,heuristic,7,20,0.8928571428571429,0.8928571428571429,0.7906162677114583,0.7428571428571428,0
9,budget,7,20,0.9714285714285714,0.9714285714285714,0.4043348444292152,0.95,27
9,max-cover,7,20,0.5571428571428572,0.5571428571428572,0.4043348444292152,0.4428571428571429,87
9,heuristic,7,20,0.7214285714285714,0.7214285714285714,0.4043348444292152,0.6,0
0,budget,8,20,1.0,1.0,0.5278981298264679,0.975,24
0,max-cover,8,20,0.39375,0.39375,0.5330543077845945,0.38125,107
0,heuristic,8,20,0.75,0.75,0.5278981298264679,0.60625,0
1,budget,8,20,0.9375,0.93125,0.3683793757225327,0.88125,39
1,max-cover,8,20,0.58125,0.5375,0.3617112040285903,0.4625,96
1,heuristic,8,20,0.79375,0.79375,0.3683793757225327,0.7,0
2,budget,8,20,1.0,1.0,0.3090782621304597,0.96875,25
2,max-cover,8,20,0.63125,0.63125,0.2931981626667151,0.5875,78
2,heuristic,8,20,0.89375,0.89375,0.3090782621304597,0.83125,0
3,budget,8,20,1.0,1.0,0.4164166853090759,0.9375,30
3,max-cover,8,20,0.5,0.5,0.4511544446008089,0.45625,97
3,heuristic,8,20,0.90625,0.90625,0.4170809984619394,0.74375,0
4,budget,8,20,1.0,1.0,0.1719703455876333,0.9875,22
4,max-cover,8,20,0.50625,0.50625,0.1733810306621472,0.49375,91
4,heuristic,8,20,0.7625,0.7625,0.1719703455876333,0.6625,0
5,budget,8,20,1.0,1.0,0.2430412319319026,0.9625,26
5,max-cover,8,20,0.51875,0.51875,0.2524648968002818,0.50625,90
5,heuristic,8,20,0.8875,0.8875,0.2430412319319026,0.79375,0
6,budget,8,20,1.0,1.0,0.5900726539588409,0.95625,27
6,max-cover,8,20,0.6125,0.6125,0.5900726539588409,0.49375,91
6,heuristic,8,20,0.89375,0.89375,0.5900726539588409,0.8125,0
7,budget,8,20,0.99375,0.99375,0.2464203018612526,0.91875,33
7,max-cover,8,20,0.475,0.475,0.2530361775297866,0.4125,103
7,heuristic,8,20,0.86875,0.86875,0.2464203018612526,0.76875,0
8,budget,8,20,1.0,1.0,0.8204951181791361,0.96875,25
8,max-cover,8,20,0.60625,0.59375,0.793369324602701,0.55,84
8,heuristic,8,20,0.94375,0.94375,0.8204951181791361,0.8875,0
9,budget,8,20,1.0,1.0,0.2366545452626182,0.9375,30
9,max-cover,8,20,0.5875,0.56875,0.2684122030962593,0.51875,89
9,heuristic,8,20,0.90625,0.90625,0.2366545452626182,0.79375,0
0,budget,9,20,0.9944444444444444,0.9944444444444444,0.2262798804507227,0.977777777777778,24
0,max-cover,9,20,0.5444444444444445,0.5444444444444445,0.2273211463641254,0.5333333333333333,95
0,heuristic,9,20,0.8888888888888888,0.8888888888888888,0.2262798804507227,0.8388888888888889,0
1,budget,9,20,1.0,1.0,0.3164850133554025,0.95,29
1,max-cover,9,20,0.7944444444444445,0.7944444444444445,0.3186540671430586,0.6777777777777778,72
1,heuristic,9,20,0.8944444444444445,0.8944444444444445,0.3164850133554025,0.788888888888889,0
2,budget,9,20,1.0,1.0,0.7599473103886489,0.9666666666666668,26
2,max-cover,9,20,0.7222222222222222,0.7,0.7548596864105807,0.6722222222222223,74
2,heuristic,9,20,0.9611111111111112,0.9611111111111112,0.7599473103886489,0.8833333333333335,0
3,budget,9,20,1.0,1.0,0.3913710947023739,0.9833333333333334,23
3,max-cover,9,20,0.5055555555555555,0.5055555555555555,0.3929930626613089,0.4777777777777778,104
3,heuristic,9,20,0.7888888888888889,0.7888888888888889,0.3913710947023739,0.7222222222222222,0
4,budget,9,20,0.9944444444444444,0.9944444444444444,0.3276533998761006,0.977777777777778,24
4,max-cover,9,20,0.6166666666666667,0.6166666666666667,0.3324977931119628,0.5722222222222222,89
4,heuristic,9,20,0.8777777777777778,0.8777777777777778,0.3276533998761006,0.8111111111111111,0
5,budget,9,20,1.0,1.0,0.2600229924015254,0.977777777777778,24
5,max-cover,9,20,0.6444444444444444,0.6166666666666667,0.2603261403798271,0.55,93
5,heuristic,9,20,0.9055555555555556,0.9,0.2609633802201227,0.8277777777777778,0
6,budget,9,20,0.9944444444444444,0.9944444444444444,0.4144453816549311,0.961111111111111,27
6,max-cover,9,20,0.5611111111111111,0.5611111111111111,0.411483994018865,0.4333333333333334,111
6,heuristic,9,20,0.7777777777777778,0.7777777777777778,0.4144453816549311,0.6777777777777778,0
7,budget,9,20,0.9888888888888888,0.9888888888888888,0.4045679465931567,0.9555555555555556,28
7,max-cover,9,20,0.6111111111111112,0.6111111111111112,0.4257050209473694,0.5222222222222223,97
7,heuristic,9,20,0.7555555555555555,0.7555555555555555,0.4045679465931567,0.65,0
8,budget,9,20,1.0,1.0,0.7710945177704378,0.9888888888888888,22
8,max-cover,9,20,0.5611111111111111,0.5611111111111111,0.7899645064132605,0.55,93
8,heuristic,9,20,0.9722222222222222,0.9722222222222222,0.7710945177704378,0.9555555555555556,0
9,budget,9,20,0.9944444444444444,0.9944444444444444,0.651802435491386,0.9888888888888888,22
9,max-cover,9,20,0.7388888888888889,0.7055555555555555,0.6507689288383741,0.6833333333333333,72
9,heuristic,9,20,0.9555555555555556,0.9555555555555556,0.6506313958944053,0.8777777777777779,0
0,budget,10,20,1.0,1.0,0.5334464707725517,0.99,22
0,max-cover,10,20,0.5349999999999999,0.5349999999999999,0.5226333660655299,0.5349999999999999,104
0,heuristic,10,20,0.945,0.945,0.5334464707725517,0.9249999999999998,0
1,budget,10,20,1.0,1.0,0.4091939322037342,1.0,20
1,max-cover,10,20,0.72,0.72,0.4083447683777261,0.705,74
1,heuristic,10,20,0.885,0.885,0.4091939322037342,0.8300000000000001,0
2,budget,10,20,1.0,1.0,0.5133982532060741,0.985,23
2,max-cover,10,20,0.585,0.585,0.5212361014581612,0.54,103
2,heuristic,10,20,0.86,0.86,0.5114921002228191,0.805,0
3,budget,10,20,0.995,0.995,0.4311517432902367,0.975,25
3,max-cover,10,20,0.6,0.585,0.4927474030102419,0.525,106
3,heuristic,10,20,0.955,0.955,0.4324776805153728,0.9099999999999998,0
4,budget,10,20,0.995,0.995,0.5273412559069639,0.9549999999999996,29
4,max-cover,10,20,0.5900000000000001,0.565,0.5296142581252055,0.545,103
4,heuristic,10,20,0.85,0.85,0.5259416178920052,0.73,0
5,budget,10,20,0.99,0.99,0.3680345908571102,0.9499999999999998,30
5,max-cover,10,20,0.5349999999999999,0.5349999999999999,0.3748532178428418,0.445,121
5,heuristic,10,20,0.8200000000000001,0.81,0.3773772039372235,0.6900000000000001,0
6,budget,10,20,1.0,1.0,0.4973019035411822,0.985,23
6,max-cover,10,20,0.425,0.425,0.4945201255988303,0.425,124
6,heuristic,10,20,0.6699999999999999,0.6699999999999999,0.4973019035411822,0.595,0
7,budget,10,20,1.0,1.0,0.1725179944527391,0.98,24
7,max-cover,10,20,0.48,0.4649999999999999,0.1862943557787567,0.4349999999999999,122
7,heuristic,10,20,0.795,0.795,0.1725179944527391,0.6950000000000001,0
8,budget,10,20,1.0,1.0,0.4295765260792393,0.9750000000000002,25
8,max-cover,10,20,0.5549999999999999,0.5549999999999999,0.4197668297496031,0.54,103
8,heuristic,10,20,0.88,0.88,0.4295765260792393,0.8,0
9,budget,10,20,0.985,0.985,0.2211720180099424,0.97,26
9,max-cover,10,20,0.565,0.565,0.21925254633812274,0.48,114
9,heuristic,10,20,0.865,0.865,0.2211720180099424,0.7899999999999999,0
