round,method,task,worker,fairness-pairwise,avg-quality,avg-utility,turn
5,max-cover,160,1200,0.2298020833333333,0.4615306173947187,0.1440364583333334,165499.0
5,budget,160,1200,0.9408020833333334,0.4648313686152054,0.4502604166666662,107012.0
5,max-cover,160,600,0.1877395833333333,0.2117446060326412,0.1555416666666666,81631.0
5,budget,160,600,0.9942395833333332,0.2117668360998866,0.9091874999999988,8007.0
6,max-cover,160,1200,0.1826614583333333,0.5489876399330825,0.120984375,167077.0
6,budget,160,1200,0.9521041666666666,0.5484108814878252,0.4493541666666662,112269.0
6,max-cover,160,600,0.1571041666666667,0.4696612509829778,0.1339479166666666,81665.0
6,budget,160,600,0.9967083333333332,0.4674632895382365,0.9391562499999984,5107.0
7,max-cover,160,1200,0.2090625,0.5382377498678252,0.1410052083333334,162427.0
7,budget,160,1200,0.9216354166666668,0.5390057066608951,0.4283385416666663,104918.0
7,max-cover,160,600,0.1394166666666666,0.3102898217635134,0.1276041666666666,80968.0
7,budget,160,600,0.9971041666666668,0.3087009492369278,0.93328125,11478.0
8,max-cover,160,600,0.1814895833333333,0.5303634774025249,0.1551979166666667,81911.0
8,budget,160,600,0.997,0.5238907632764508,0.9172604166666656,8660.0
8,max-cover,160,1200,0.2230625,0.6458819493469057,0.1424479166666667,163935.0
8,budget,160,1200,0.9412552083333332,0.6385438536886527,0.4579374999999995,106154.0
9,max-cover,160,600,0.1638229166666667,0.3235078188693535,0.1378124999999999,83462.0
9,budget,160,600,0.9968645833333334,0.3240050440224661,0.941666666666666,6793.0
9,max-cover,160,1200,0.2137135416666666,0.5015292308932958,0.1383125,165652.0
9,budget,160,1200,0.9306041666666668,0.5036954650944835,0.4405104166666662,102409.0
5,max-cover,180,1200,0.1972824074074074,0.4848950724031147,0.1409814814814814,182525.0
5,budget,180,1200,0.9596851851851852,0.4808796794122625,0.5131435185185191,105817.0
5,max-cover,180,600,0.150537037037037,0.1843957652869826,0.1414074074074074,93353.0
5,budget,180,600,0.9996944444444444,0.1822621368622516,0.9917962962962964,1285.0
6,max-cover,180,1200,0.1999259259259259,0.5878524559758378,0.1367638888888888,185932.0
6,budget,180,1200,0.955425925925926,0.5890139134382171,0.5188379629629635,107923.0
6,max-cover,180,600,0.1483425925925926,0.2720604483964517,0.1396574074074074,94167.0
6,budget,180,600,0.9997222222222222,0.2729180542666235,0.99400925925926,1714.0
7,max-cover,180,600,0.1418518518518519,0.2572327315781715,0.1260277777777777,93165.0
7,budget,180,600,0.9994537037037036,0.2556850486190148,0.9880370370370376,1568.0
7,max-cover,180,1200,0.1578981481481481,0.3690140525683441,0.1228009259259258,182189.0
7,budget,180,1200,0.9447638888888888,0.364347929077246,0.5033981481481483,107212.0
8,max-cover,180,600,0.2008703703703703,0.3034258714304453,0.1676018518518518,94602.0
8,budget,180,600,0.9995925925925926,0.3019782437842772,0.9873703703703708,1524.0
8,max-cover,180,1200,0.1870462962962963,0.5632715737140657,0.1374259259259259,185205.0
8,budget,180,1200,0.9413101851851852,0.5582516421067658,0.5172685185185183,106565.0
9,max-cover,180,600,0.1722962962962962,0.3536552580985671,0.1541296296296296,91373.0
9,budget,180,600,0.9996296296296296,0.3521457021241586,0.9910648148148156,1643.0
9,max-cover,180,1200,0.2035324074074074,0.4214457350776444,0.1344398148148147,187046.0
9,budget,180,1200,0.9556203703703704,0.4149017297647173,0.5160462962962968,106846.0
5,max-cover,200,1200,0.1952208333333333,0.4778577700157025,0.1483,205922.0
5,budget,200,1200,0.9616291666666666,0.4753129244776956,0.5807000000000007,101142.0
5,max-cover,200,600,0.1566833333333332,0.1544130242685792,0.1448666666666666,104725.0
5,budget,200,600,0.9996583333333332,0.1537836432628077,0.995516666666668,1018.0
6,max-cover,200,600,0.1875833333333333,0.3253109839770911,0.1677333333333333,106501.0
6,budget,200,600,0.999825,0.3232772808203767,0.9965833333333348,1052.0
6,max-cover,200,1200,0.20115,0.458878485193302,0.1484708333333333,206875.0
6,budget,200,1200,0.9478041666666668,0.4564769125024765,0.558070833333334,107264.0
7,max-cover,200,600,0.1485999999999999,0.1954530470252413,0.1379166666666666,105394.0
7,budget,200,600,0.999925,0.1959200090472526,0.9968750000000012,1119.0
7,max-cover,200,1200,0.170525,0.3651235849338662,0.1321291666666667,207359.0
7,budget,200,1200,0.9705041666666668,0.3654641640186613,0.5820625000000007,102962.0
8,max-cover,200,600,0.17005,0.394035473082224,0.1559083333333333,104348.0
8,budget,200,600,0.9997916666666666,0.3913338958435517,0.996266666666668,1014.0
8,max-cover,200,1200,0.196575,0.4907405774348096,0.1403583333333333,207922.0
8,budget,200,1200,0.9535875,0.4923335664074709,0.5617166666666674,103429.0
9,max-cover,200,1200,0.1792791666666666,0.4258468903881395,0.1355833333333333,206915.0
9,budget,200,1200,0.9647333333333332,0.4123776397082217,0.5871833333333341,103233.0
9,max-cover,200,600,0.1811333333333333,0.1408428986020505,0.164675,102771.0
9,budget,200,600,0.99975,0.1413282368848328,0.9956333333333348,1183.0
0,heuristic,20,600,0.93225,3.4519530613190312,0.1205833333333333,0.0
0,heuristic,20,1200,0.9829166666666668,4.205162108456774,0.0619583333333333,0.0
1,heuristic,20,600,0.85825,2.3579909266106305,0.1193333333333333,0.0
1,heuristic,20,1200,0.9657083333333334,4.2806085220449335,0.06925,0.0
2,heuristic,20,1200,0.9904583333333332,5.603718980300521,0.0631666666666666,0.0
2,heuristic,20,600,0.9834166666666668,1.2657783024219154,0.1175833333333333,0.0
3,heuristic,20,1200,0.9915833333333334,4.52118009482024,0.0714166666666667,0.0
3,heuristic,20,600,0.9316666666666666,1.3739118277035582,0.11775,0.0
4,heuristic,20,1200,0.9672916666666668,4.63046584250187,0.0577916666666666,0.0
5,heuristic,20,1200,0.9585,4.94064637969718,0.0644583333333333,0.0
4,heuristic,20,600,0.881,0.9759119962967392,0.1259166666666666,0.0
6,heuristic,20,1200,0.9922083333333334,4.408494964751394,0.0659166666666666,0.0
5,heuristic,20,600,0.93025,2.376190450631796,0.1174166666666666,0.0
7,heuristic,20,1200,0.979625,3.500578161343525,0.0627083333333333,0.0
6,heuristic,20,600,0.9168333333333334,1.1784214006539335,0.11775,0.0
8,heuristic,20,1200,0.9750416666666668,3.4498307164149566,0.064875,0.0
9,heuristic,20,1200,0.991875,4.793049211155084,0.065625,0.0
7,heuristic,20,600,0.8518333333333333,1.385273698732592,0.1064166666666666,0.0
8,heuristic,20,600,0.9865833333333334,2.28518172320383,0.1256666666666667,0.0
0,heuristic,40,1200,0.9029166666666668,2.9817438911800944,0.1223958333333332,0.0
9,heuristic,20,600,0.6276666666666666,2.11440701082584,0.0990833333333333,0.0
1,heuristic,40,1200,0.8749791666666666,2.558840712332059,0.1204791666666666,0.0
0,heuristic,40,600,0.6648333333333334,1.1980968146553863,0.1702916666666666,0.0
2,heuristic,40,1200,0.8851249999999999,2.4118382844469948,0.1270208333333333,0.0
1,heuristic,40,600,0.6865416666666666,1.0268685052746558,0.1737083333333333,0.0
3,heuristic,40,1200,0.8843125000000001,2.1554743601623523,0.1194166666666666,0.0
2,heuristic,40,600,0.6345833333333333,0.6086091081528636,0.1562499999999999,0.0
4,heuristic,40,1200,0.9104166666666668,2.340482786693201,0.1259583333333333,0.0
5,heuristic,40,1200,0.9457708333333332,2.3280564628891485,0.1240625,0.0
3,heuristic,40,600,0.588375,0.5671964208897473,0.1586666666666666,0.0
6,heuristic,40,1200,0.9056875,3.276681748044777,0.1142916666666666,0.0
4,heuristic,40,600,0.6876666666666666,0.9061680545792477,0.1711666666666666,0.0
7,heuristic,40,1200,0.9225833333333332,2.38886957128165,0.1228749999999999,0.0
5,heuristic,40,600,0.6909166666666666,1.281292500064409,0.1891666666666666,0.0
8,heuristic,40,1200,0.7159791666666666,1.712827124669149,0.1041458333333333,0.0
6,heuristic,40,600,0.742,0.9997549586340448,0.1884166666666666,0.0
9,heuristic,40,1200,0.8529166666666667,1.19890258711612,0.1141666666666666,0.0
7,heuristic,40,600,0.7172083333333333,0.9827580346742634,0.1835833333333333,0.0
8,heuristic,40,600,0.7159166666666666,1.621874513226683,0.1864166666666666,0.0
0,heuristic,60,1200,0.7765694444444444,1.8750666428575744,0.1546388888888889,0.0
9,heuristic,40,600,0.6525416666666667,1.802637518226326,0.1682083333333333,0.0
1,heuristic,60,1200,0.7449305555555555,1.2577040449454298,0.1454583333333332,0.0
0,heuristic,60,600,0.4483611111111111,0.6286210049692161,0.1783055555555556,0.0
2,heuristic,60,1200,0.8325416666666667,1.4438651881856004,0.1558333333333331,0.0
3,heuristic,60,1200,0.7713611111111112,1.4412795306962116,0.151375,0.0
1,heuristic,60,600,0.5104166666666667,0.548255861852145,0.2030555555555556,0.0
4,heuristic,60,1200,0.751,1.6805766723818756,0.1427499999999999,0.0
2,heuristic,60,600,0.4700277777777778,0.380103891271,0.1819444444444444,0.0
5,heuristic,60,1200,0.7362083333333334,1.2276114367836048,0.150236111111111,0.0
3,heuristic,60,600,0.4031111111111111,0.3338852629889788,0.1596388888888888,0.0
6,heuristic,60,1200,0.8381388888888889,0.9341073285509118,0.1498749999999999,0.0
4,heuristic,60,600,0.5201388888888889,0.5533558118391168,0.18975,0.0
7,heuristic,60,1200,0.7986388888888889,1.4104790097500282,0.1454305555555554,0.0
8,heuristic,60,1200,0.8011527777777778,1.3929577015810888,0.1665138888888888,0.0
5,heuristic,60,600,0.5250833333333333,0.3643194443700853,0.2020833333333333,0.0
6,heuristic,60,600,0.4905833333333333,0.619714369330829,0.1838611111111111,0.0
9,heuristic,60,1200,0.8226527777777778,0.9174957792185372,0.1635694444444443,0.0
7,heuristic,60,600,0.54425,0.6461414720124937,0.2114722222222222,0.0
0,heuristic,80,1200,0.6430520833333333,0.9872854064003248,0.1655833333333333,0.0
8,heuristic,60,600,0.4371388888888888,0.6027844641540092,0.1766111111111111,0.0
1,heuristic,80,1200,0.6450416666666667,1.2281441228822372,0.1683854166666666,0.0
9,heuristic,60,600,0.5069722222222222,0.7923264470218621,0.1851666666666666,0.0
2,heuristic,80,1200,0.6621770833333334,1.2070843952062973,0.1760416666666667,0.0
0,heuristic,80,600,0.5399583333333333,0.4230511685217709,0.2423124999999999,0.0
3,heuristic,80,1200,0.5495729166666667,1.3808527496642182,0.1556458333333333,0.0
1,heuristic,80,600,0.3140208333333333,0.507040402933804,0.1689166666666666,0.0
4,heuristic,80,1200,0.5903854166666667,0.8143959393896367,0.1499791666666666,0.0
2,heuristic,80,600,0.4036875,0.4564426914667387,0.1862916666666666,0.0
5,heuristic,80,1200,0.64921875,1.3033415891605822,0.16846875,0.0
3,heuristic,80,600,0.4023958333333333,0.655361726394573,0.1832083333333332,0.0
6,heuristic,80,1200,0.6019791666666667,1.2059243002223805,0.1677916666666667,0.0
4,heuristic,80,600,0.3968333333333333,0.635685658937325,0.1935624999999999,0.0
7,heuristic,80,1200,0.7105104166666667,1.2217076383983057,0.17134375,0.0
8,heuristic,80,1200,0.624375,0.8648812160271258,0.1612604166666666,0.0
5,heuristic,80,600,0.3617083333333333,0.3842621835344795,0.1714583333333333,0.0
6,heuristic,80,600,0.3882708333333333,0.8200010134499763,0.1982291666666666,0.0
9,heuristic,80,1200,0.58459375,1.1664430235119057,0.1555833333333333,0.0
7,heuristic,80,600,0.4012083333333333,0.6014960737982896,0.1982291666666666,0.0
0,heuristic,100,1200,0.5341750000000001,0.8622570068270916,0.175625,0.0
8,heuristic,80,600,0.3988333333333334,0.4299036510875945,0.1992499999999999,0.0
1,heuristic,100,1200,0.5145416666666667,1.131651617029017,0.1744416666666667,0.0
9,heuristic,80,600,0.4366041666666667,0.6014579282176593,0.2074374999999999,0.0
2,heuristic,100,1200,0.5289083333333333,0.9559979828280832,0.1755583333333334,0.0
0,heuristic,100,600,0.3617333333333333,0.3733769888291571,0.1911333333333333,0.0
3,heuristic,100,1200,0.5703666666666667,1.4212369173283002,0.1859666666666666,0.0
1,heuristic,100,600,0.4234333333333333,0.4995457268832711,0.2344666666666665,0.0
4,heuristic,100,1200,0.479175,0.6114011215832573,0.1642666666666667,0.0
2,heuristic,100,600,0.37085,0.7442085773463788,0.2080499999999999,0.0
5,heuristic,100,1200,0.52355,0.6949993913942258,0.1727833333333333,0.0
3,heuristic,100,600,0.3517333333333333,0.5237480174923617,0.1922666666666666,0.0
6,heuristic,100,1200,0.5022249999999999,0.8340401905329791,0.1670666666666666,0.0
4,heuristic,100,600,0.3672666666666666,0.3527795732961614,0.2048999999999999,0.0
7,heuristic,100,1200,0.5292333333333333,0.9211245608138048,0.1750166666666667,0.0
5,heuristic,100,600,0.3772,0.4588524362141792,0.1995833333333333,0.0
8,heuristic,100,1200,0.4563833333333333,0.7913719053364049,0.1612666666666666,0.0
6,heuristic,100,600,0.3641333333333333,0.7270689205645091,0.1937666666666666,0.0
9,heuristic,100,1200,0.5040833333333333,0.6403892466818867,0.1610166666666667,0.0
7,heuristic,100,600,0.40105,0.2838487456434921,0.2236,0.0
0,heuristic,120,1200,0.4325277777777777,0.5975509758670347,0.1743680555555554,0.0
8,heuristic,100,600,0.3696,0.3425438568813305,0.2114,0.0
1,heuristic,120,1200,0.4717569444444445,0.624940447912514,0.1771736111111111,0.0
9,heuristic,100,600,0.4467,0.27094463890309,0.2302999999999999,0.0
2,heuristic,120,1200,0.4773333333333334,0.9947157067304756,0.1950486111111111,0.0
0,heuristic,120,600,0.3167916666666667,0.2727077787042671,0.1963055555555555,0.0
3,heuristic,120,1200,0.4640277777777778,1.1296347217969145,0.1862986111111109,0.0
1,heuristic,120,600,0.3407361111111111,0.4978643835379964,0.214486111111111,0.0
4,heuristic,120,1200,0.4484722222222222,0.6802477760508769,0.1748194444444444,0.0
2,heuristic,120,600,0.3533333333333334,0.6105872633507754,0.2103333333333333,0.0
5,heuristic,120,1200,0.5305972222222222,0.8120293751537625,0.1982013888888888,0.0
6,heuristic,120,1200,0.4466388888888889,0.9854624035048613,0.1812291666666666,0.0
3,heuristic,120,600,0.3565138888888889,0.246895475529028,0.2183472222222221,0.0
4,heuristic,120,600,0.3246527777777778,0.4954917538602782,0.2040416666666666,0.0
7,heuristic,120,1200,0.4521666666666667,0.5256762915055654,0.1778472222222222,0.0
5,heuristic,120,600,0.4265416666666667,0.38373189799933,0.2545972222222222,0.0
8,heuristic,120,1200,0.4378819444444444,1.01887767380152,0.1640833333333333,0.0
9,heuristic,120,1200,0.4765833333333333,0.6350803570744907,0.1891388888888889,0.0
6,heuristic,120,600,0.4149305555555556,0.3496945367887464,0.2637916666666667,0.0
7,heuristic,120,600,0.3387361111111111,0.3084916311267699,0.2005972222222222,0.0
0,heuristic,140,1200,0.4669464285714285,0.7011745625367386,0.2013095238095237,0.0
1,heuristic,140,1200,0.4502797619047619,0.8335037586429515,0.1954999999999999,0.0
8,heuristic,120,600,0.3117222222222222,0.2720972822004472,0.2045555555555555,0.0
9,heuristic,120,600,0.3947916666666666,0.6804991783915887,0.2426944444444444,0.0
2,heuristic,140,1200,0.4609047619047619,0.8661297889935657,0.2071666666666665,0.0
0,heuristic,140,600,0.3385357142857143,0.3676740642036386,0.2272857142857143,0.0
3,heuristic,140,1200,0.4294761904761904,0.7411262992523672,0.1922321428571427,0.0
4,heuristic,140,1200,0.445875,0.7723582641277452,0.2026309523809523,0.0
1,heuristic,140,600,0.3291666666666667,0.2261049128754211,0.2260833333333333,0.0
2,heuristic,140,600,0.3442261904761905,0.3435416200174482,0.2305833333333333,0.0
5,heuristic,140,1200,0.4337916666666667,0.5037688954939006,0.1889166666666666,0.0
3,heuristic,140,600,0.3214285714285714,0.3616029220867264,0.2186666666666667,0.0
6,heuristic,140,1200,0.4854404761904761,0.7047606021309173,0.1973154761904761,0.0
4,heuristic,140,600,0.3691071428571428,0.2273097099623967,0.2460952380952381,0.0
7,heuristic,140,1200,0.4384285714285714,0.7017221789715338,0.1948809523809523,0.0
5,heuristic,140,600,0.3215714285714286,0.2542100427575416,0.2165952380952381,0.0
8,heuristic,140,1200,0.44725,0.4592177668383581,0.180392857142857,0.0
9,heuristic,140,1200,0.3839285714285714,0.7541994426659612,0.1868809523809523,0.0
6,heuristic,140,600,0.3874761904761905,0.2373695538399739,0.2471785714285714,0.0
0,heuristic,160,1200,0.394234375,0.6206538408143886,0.1915000000000001,0.0
7,heuristic,140,600,0.3431309523809523,0.2206116245225234,0.2098928571428571,0.0
1,heuristic,160,1200,0.433890625,0.7657215064699788,0.2072187500000001,0.0
8,heuristic,140,600,0.3099642857142857,0.1430496229984774,0.2007619047619048,0.0
2,heuristic,160,1200,0.39234375,0.5221095825930228,0.1991197916666667,0.0
9,heuristic,140,600,0.3470238095238095,0.2109813794074947,0.224547619047619,0.0
3,heuristic,160,1200,0.3722083333333333,0.331130151040215,0.1812083333333334,0.0
4,heuristic,160,1200,0.3807447916666666,0.5805213342444552,0.1855989583333334,0.0
0,heuristic,160,600,0.35846875,0.172257810921673,0.2404687499999999,0.0
1,heuristic,160,600,0.3745520833333333,0.3103158048581967,0.2557708333333333,0.0
5,heuristic,160,1200,0.3993958333333333,0.4615774214195274,0.1903177083333334,0.0
2,heuristic,160,600,0.3437708333333333,0.6478328091478449,0.2552187500000001,0.0
6,heuristic,160,1200,0.4169270833333333,0.728080377136745,0.2051927083333334,0.0
7,heuristic,160,1200,0.3521562499999999,0.3063072829383103,0.1710677083333333,0.0
3,heuristic,160,600,0.3647604166666667,0.1379790573487918,0.2497708333333333,0.0
8,heuristic,160,1200,0.3743385416666667,0.5756654290649481,0.1862239583333334,0.0
4,heuristic,160,600,0.3169583333333333,0.2385313795535832,0.2236354166666667,0.0
9,heuristic,160,1200,0.4211197916666667,0.5697788360285828,0.2085364583333334,0.0
5,heuristic,160,600,0.3420833333333333,0.2064957510472234,0.2346770833333334,0.0
0,heuristic,180,1200,0.3855833333333333,0.4169111343655906,0.1951990740740739,0.0
6,heuristic,160,600,0.3465833333333333,0.3480607525746714,0.2420520833333334,0.0
1,heuristic,180,1200,0.3743240740740741,0.6567056339796573,0.1971620370370369,0.0
7,heuristic,160,600,0.3368854166666667,0.2114744034147433,0.2546145833333334,0.0
2,heuristic,180,1200,0.3876898148148148,0.4545492296204874,0.2068379629629629,0.0
8,heuristic,160,600,0.3509375,0.2172357006772158,0.2440729166666667,0.0
3,heuristic,180,1200,0.3555231481481481,0.4362444002349234,0.1942916666666665,0.0
9,heuristic,160,600,0.33446875,0.1879938275138437,0.2358229166666667,0.0
4,heuristic,180,1200,0.3969351851851852,0.5030595315444303,0.2080509259259257,0.0
0,heuristic,180,600,0.3211111111111111,0.2027369020014815,0.2316018518518519,0.0
5,heuristic,180,1200,0.3576388888888888,0.4116058542672469,0.1927777777777777,0.0
6,heuristic,180,1200,0.3552222222222222,0.7157940977425494,0.1906157407407405,0.0
1,heuristic,180,600,0.2737037037037036,0.1196115783649951,0.1967129629629629,0.0
7,heuristic,180,1200,0.3302175925925926,0.4248707110162181,0.1766018518518518,0.0
2,heuristic,180,600,0.3258333333333333,0.1646696253087836,0.2381944444444443,0.0
8,heuristic,180,1200,0.3583055555555555,0.4232659082281297,0.1894537037037036,0.0
3,heuristic,180,600,0.36175,0.2723364320420781,0.2623425925925925,0.0
9,heuristic,180,1200,0.3921064814814815,0.3419252287598526,0.2078842592592591,0.0
4,heuristic,180,600,0.3378981481481481,0.2840210627851258,0.2463981481481481,0.0
5,heuristic,180,600,0.3432314814814815,0.3378377903536109,0.2389166666666665,0.0
0,heuristic,200,1200,0.3306875,0.4769263038385394,0.1927166666666668,0.0
6,heuristic,180,600,0.3331296296296296,0.320436915492511,0.233611111111111,0.0
1,heuristic,200,1200,0.3781708333333333,0.5554105033077597,0.2075250000000001,0.0
7,heuristic,180,600,0.331037037037037,0.1800247639912702,0.2434907407407406,0.0
2,heuristic,200,1200,0.3689583333333334,0.4648361698886084,0.199725,0.0
8,heuristic,180,600,0.3409166666666666,0.389056659149466,0.2485092592592592,0.0
3,heuristic,200,1200,0.3395749999999999,0.3708357103669311,0.1973416666666667,0.0
9,heuristic,180,600,0.3188333333333333,0.2276571514136017,0.223324074074074,0.0
4,heuristic,200,1200,0.3622375,0.3125738943997148,0.1940583333333334,0.0
0,heuristic,200,600,0.3413416666666666,0.4456890020000276,0.254075,0.0
5,heuristic,200,1200,0.3430791666666667,0.4185613408273914,0.1987500000000001,0.0
1,heuristic,200,600,0.3424083333333333,0.1800049968780651,0.2609583333333334,0.0
6,heuristic,200,1200,0.4129416666666666,0.5503354689096244,0.2230208333333335,0.0
2,heuristic,200,600,0.3406333333333333,0.1701057047264997,0.2383083333333333,0.0
7,heuristic,200,1200,0.3658708333333333,0.3820783151173248,0.2077666666666667,0.0
3,heuristic,200,600,0.3361666666666666,0.2280339005236364,0.2465166666666667,0.0
8,heuristic,200,1200,0.3606916666666666,0.4660751548264982,0.1975000000000001,0.0
4,heuristic,200,600,0.2760583333333333,0.2158022940320392,0.2114416666666667,0.0
9,heuristic,200,1200,0.37865,0.565838818696074,0.2110208333333335,0.0
5,heuristic,200,600,0.3315,0.32101299319262067,0.2520833333333334,0.0
