round,method,task,worker,fairness-pairwise,overall-satisfactory,avg-quality,avg-utility,turn
6,max-cover,9,10,0.9222222222222224,0.9222222222222224,17.535262489167874,0.9222222222222224,10
6,heuristic,9,10,1.0,1.0,13.91019417202046,1.0,0
7,budget,9,10,1.0,1.0,10.383785770369952,0.9888888888888888,11
7,max-cover,9,10,0.8888888888888888,0.8888888888888888,10.295595726639547,0.8666666666666668,11
7,heuristic,9,10,0.9888888888888888,0.9888888888888888,10.383785770369952,0.977777777777778,0
8,budget,9,10,1.0,1.0,13.107624221954971,1.0,10
8,max-cover,9,10,0.9222222222222224,0.9222222222222224,16.92201125556441,0.9222222222222222,10
8,heuristic,9,10,1.0,1.0,13.107624221954971,1.0,0
9,budget,9,10,1.0,1.0,13.420635444189386,0.9888888888888888,11
9,max-cover,9,10,0.9222222222222224,0.9111111111111112,13.491389232575598,0.9111111111111112,11
9,heuristic,9,10,1.0,1.0,13.420635444189386,0.9888888888888888,0
0,budget,10,10,1.0,1.0,11.805278097354336,1.0,10
0,max-cover,10,10,0.98,0.98,14.412231271309548,0.98,10
0,heuristic,10,10,1.0,1.0,11.805278097354336,1.0,0
1,budget,10,10,0.99,0.99,11.220319587479752,0.98,12
1,max-cover,10,10,0.99,0.99,9.369286515571478,0.98,12
1,heuristic,10,10,1.0,1.0,10.299315448710496,0.98,0
2,budget,10,10,0.99,0.99,12.853085428683604,0.99,11
2,max-cover,10,10,0.93,0.93,14.423111377104568,0.93,11
2,heuristic,10,10,0.99,0.99,11.841200469740835,0.99,0
3,budget,10,10,1.0,1.0,12.941752316124363,1.0,10
3,max-cover,10,10,0.96,0.96,13.73674043191926,0.96,10
3,heuristic,10,10,1.0,1.0,12.941752316124363,1.0,0
4,budget,10,10,1.0,1.0,10.566907919923617,0.99,11
4,max-cover,10,10,0.9,0.9,14.247252378599,0.9,11
4,heuristic,10,10,1.0,1.0,10.566907919923617,0.99,0
5,budget,10,10,1.0,1.0,13.946013215387412,0.99,11
5,max-cover,10,10,1.0,1.0,13.946013215387412,0.99,11
5,heuristic,10,10,1.0,1.0,13.946013215387412,0.99,0
6,budget,10,10,1.0,1.0,15.413888282936153,0.99,11
6,max-cover,10,10,0.94,0.94,15.597998537743583,0.94,11
6,heuristic,10,10,1.0,1.0,15.413888282936153,0.99,0
7,budget,10,10,1.0,1.0,11.10861963595919,1.0,10
7,max-cover,10,10,0.96,0.96,14.543286700826672,0.9600000000000002,10
7,heuristic,10,10,1.0,1.0,11.10861963595919,1.0,0
8,budget,10,10,1.0,1.0,12.365342907076345,1.0,10
8,max-cover,10,10,1.0,1.0,12.365342907076345,1.0,10
8,heuristic,10,10,1.0,1.0,12.365342907076345,1.0,0
9,budget,10,10,1.0,1.0,14.11135062110571,0.99,11
9,max-cover,10,10,0.95,0.95,14.77030671408536,0.9399999999999998,11
9,heuristic,10,10,1.0,1.0,14.11135062110571,0.99,0
0,budget,5,20,0.96,0.92,29.54580232198977,0.8,38
0,max-cover,5,20,0.52,0.49,27.519861775843047,0.49,38
0,heuristic,5,20,0.98,0.98,30.044382120058525,0.7999999999999999,0
1,budget,5,20,0.86,0.76,31.42558899853196,0.7,46
1,max-cover,5,20,0.48,0.4499999999999999,27.25842962068399,0.45,46
1,heuristic,5,20,0.97,0.95,33.186488974857724,0.8100000000000002,0
2,budget,5,20,0.79,0.72,27.73160150745929,0.67,49
2,max-cover,5,20,0.53,0.48,23.9318626017678,0.48,49
2,heuristic,5,20,0.93,0.93,28.75245670786598,0.74,0
3,budget,5,20,0.89,0.78,31.708467749638032,0.73,44
3,max-cover,5,20,0.61,0.51,28.893215914762457,0.51,44
3,heuristic,5,20,0.85,0.81,33.41570417150761,0.66,0
4,budget,5,20,0.94,0.92,28.36500332664184,0.69,47
4,max-cover,5,20,0.63,0.51,25.43172645819734,0.51,47
4,heuristic,5,20,1.0,1.0,28.843166122614683,0.78,0
5,budget,5,20,0.99,0.97,29.36986592667832,0.74,42
5,max-cover,5,20,0.5,0.4499999999999999,26.064150407631168,0.4199999999999999,42
5,heuristic,5,20,0.98,0.97,28.372819159320635,0.77,0
6,budget,5,20,0.9,0.88,30.049727680516224,0.76,41
6,max-cover,5,20,0.36,0.36,23.37625628014186,0.36,41
6,heuristic,5,20,0.96,0.96,30.33133797668787,0.8200000000000001,0
7,budget,5,20,0.84,0.78,28.724409935610133,0.6900000000000001,47
7,max-cover,5,20,0.5,0.37,25.066048472303702,0.37,47
7,heuristic,5,20,0.98,0.97,30.826543106819173,0.6399999999999999,0
8,budget,5,20,0.9,0.84,29.001371015132825,0.74,42
8,max-cover,5,20,0.5800000000000001,0.52,26.10334897549932,0.51,42
8,heuristic,5,20,0.97,0.96,29.316496090273706,0.72,0
9,budget,5,20,0.92,0.8,31.10022279689712,0.6799999999999999,48
9,max-cover,5,20,0.5,0.4599999999999999,26.25632201974133,0.43,48
9,heuristic,5,20,0.96,0.96,31.87270421562709,0.8,0
0,budget,6,20,0.9666666666666668,0.9083333333333332,30.385584818432022,0.8166666666666668,41
0,max-cover,6,20,0.525,0.5166666666666666,27.343926967600986,0.5166666666666667,41
0,heuristic,6,20,0.9916666666666668,0.9833333333333332,30.541652586397262,0.9166666666666666,0
1,budget,6,20,1.0,1.0,26.85878299732076,0.85,36
1,max-cover,6,20,0.65,0.5916666666666667,25.432480852019324,0.55,36
1,heuristic,6,20,1.0,1.0,26.85878299732076,0.85,0
2,budget,6,20,0.95,0.925,29.76024527301716,0.8833333333333334,34
2,max-cover,6,20,0.4499999999999999,0.425,24.64351395442581,0.425,34
2,heuristic,6,20,0.9833333333333332,0.9833333333333332,29.98245207601136,0.9000000000000001,0
3,budget,6,20,0.975,0.975,26.760700866143765,0.9583333333333334,25
3,max-cover,6,20,0.7333333333333334,0.675,27.890777065848976,0.6666666666666667,25
3,heuristic,6,20,1.0,1.0,27.97686903855876,0.9416666666666668,0
4,budget,6,20,1.0,1.0,26.37677910269082,0.9416666666666668,27
4,max-cover,6,20,0.7166666666666667,0.675,25.067623562218685,0.6500000000000001,27
4,heuristic,6,20,0.9916666666666668,0.9916666666666668,26.36052420916339,0.9583333333333334,0
5,budget,6,20,0.9583333333333334,0.925,29.567624330844524,0.8916666666666668,33
5,max-cover,6,20,0.5583333333333333,0.5166666666666666,25.92867086924397,0.5166666666666667,33
5,heuristic,6,20,0.9666666666666668,0.9666666666666668,29.40238881315464,0.875,0
6,budget,6,20,0.9833333333333332,0.9833333333333332,28.39943334956811,0.9666666666666668,24
6,max-cover,6,20,0.5333333333333333,0.5333333333333333,25.38626158099436,0.5333333333333334,24
6,heuristic,6,20,0.9833333333333332,0.9833333333333332,28.783721222677325,0.9500000000000002,0
7,budget,6,20,0.9416666666666668,0.9083333333333332,30.327012501767552,0.7666666666666667,46
7,max-cover,6,20,0.6,0.5333333333333333,26.689787631280925,0.5333333333333333,46
7,heuristic,6,20,0.9666666666666668,0.9666666666666668,29.592157975368576,0.9166666666666669,0
8,budget,6,20,0.9416666666666668,0.9,29.07853444958993,0.8,41
8,max-cover,6,20,0.5583333333333333,0.5166666666666666,26.57201565859461,0.5166666666666667,41
8,heuristic,6,20,0.9916666666666668,0.9916666666666668,29.36320300207807,0.8916666666666668,0
9,budget,6,20,0.9666666666666668,0.9583333333333334,29.55599107370973,0.9083333333333332,31
9,max-cover,6,20,0.425,0.425,24.98340964463156,0.425,31
9,heuristic,6,20,1.0,1.0,30.02804027488156,0.9083333333333334,0
0,budget,7,20,0.9642857142857144,0.95,27.34009470473863,0.8500000000000002,40
0,max-cover,7,20,0.6142857142857143,0.6,25.16047411665337,0.5928571428571429,40
0,heuristic,7,20,0.9928571428571428,0.9928571428571428,27.0342217295099,0.9071428571428573,0
1,budget,7,20,0.9928571428571428,0.9928571428571428,28.009472722391813,0.9571428571428572,26
1,max-cover,7,20,0.6285714285714286,0.5785714285714285,25.48439430383608,0.5785714285714285,26
1,heuristic,7,20,1.0,1.0,28.412989397640704,0.9285714285714286,0
2,budget,7,20,0.9928571428571428,0.9714285714285714,26.79276451739893,0.9214285714285716,31
2,max-cover,7,20,0.6,0.5928571428571429,24.239265944724803,0.5928571428571429,31
2,heuristic,7,20,1.0,1.0,26.149808041375827,0.9214285714285716,0
3,budget,7,20,0.9785714285714284,0.9785714285714284,25.6063358024043,0.9642857142857144,25
3,max-cover,7,20,0.7857142857142857,0.75,24.79329088417622,0.7142857142857142,25
3,heuristic,7,20,0.9928571428571428,0.9928571428571428,24.81949492329424,0.95,0
4,budget,7,20,0.9857142857142858,0.9714285714285714,26.272530113079448,0.95,27
4,max-cover,7,20,0.6642857142857144,0.6142857142857143,23.493298302028336,0.6142857142857142,27
4,heuristic,7,20,0.9928571428571428,0.9928571428571428,26.08572411461193,0.9214285714285714,0
5,budget,7,20,0.9714285714285714,0.9642857142857144,27.49895615431976,0.9642857142857142,25
5,max-cover,7,20,0.6285714285714286,0.6142857142857143,25.75908737593531,0.5714285714285715,25
5,heuristic,7,20,1.0,1.0,27.17445032060092,0.9571428571428572,0
6,budget,7,20,0.9642857142857144,0.95,25.280490166903498,0.8714285714285716,38
6,max-cover,7,20,0.7285714285714286,0.6928571428571428,27.08185168433099,0.6714285714285714,38
6,heuristic,7,20,0.9,0.8714285714285714,22.343711051739994,0.7928571428571429,0
7,budget,7,20,0.9714285714285714,0.9571428571428572,25.15278584184134,0.9285714285714286,30
7,max-cover,7,20,0.7642857142857142,0.75,28.3895720900316,0.7357142857142857,30
7,heuristic,7,20,1.0,1.0,25.16097878001477,0.9142857142857144,0
8,budget,7,20,0.9928571428571428,0.9928571428571428,26.73370860478808,0.9785714285714286,23
8,max-cover,7,20,0.7642857142857142,0.7357142857142858,26.91003947644684,0.7142857142857143,23
8,heuristic,7,20,1.0,1.0,28.05772853321869,0.9571428571428572,0
9,budget,7,20,0.9785714285714284,0.9785714285714284,28.535272264402256,0.9428571428571428,28
9,max-cover,7,20,0.8357142857142857,0.7714285714285715,28.18562230493724,0.75,28
9,heuristic,7,20,0.9785714285714284,0.9785714285714284,29.509712954924364,0.9428571428571428,0
0,budget,8,20,0.9875,0.96875,26.23065032405119,0.89375,37
0,max-cover,8,20,0.78125,0.75625,24.24440987658814,0.75625,37
0,heuristic,8,20,1.0,1.0,25.60259018578439,0.95,0
1,budget,8,20,0.9875,0.98125,24.553729014444222,0.9,36
1,max-cover,8,20,0.8125,0.7875,24.68338905926966,0.7375,36
1,heuristic,8,20,0.99375,0.99375,23.251350127217208,0.90625,0
2,budget,8,20,1.0,1.0,26.704099373021634,0.99375,21
2,max-cover,8,20,0.64375,0.63125,23.99695804395795,0.63125,21
2,heuristic,8,20,0.99375,0.99375,26.6331359285303,0.99375,0
3,budget,8,20,0.99375,0.99375,21.64231821865396,0.9625,26
3,max-cover,8,20,0.68125,0.6375,24.21245497829253,0.61875,26
3,heuristic,8,20,0.99375,0.99375,22.02623458921521,0.975,0
4,budget,8,20,0.975,0.96875,22.67250615262161,0.96875,25
4,max-cover,8,20,0.78125,0.76875,23.023091330723847,0.7125,25
4,heuristic,8,20,0.9875,0.9875,20.94125994780861,0.9625,0
5,budget,8,20,1.0,1.0,22.31771004967425,0.9875,22
5,max-cover,8,20,0.75,0.7375,26.118857184060182,0.725,22
5,heuristic,8,20,1.0,1.0,22.31771004967425,0.9875,0
6,budget,8,20,0.99375,0.99375,18.96797802845637,0.94375,29
6,max-cover,8,20,0.725,0.69375,24.065325687649853,0.60625,29
6,heuristic,8,20,1.0,1.0,18.96125550629102,0.9375,0
7,budget,8,20,0.98125,0.98125,24.372672959666687,0.9625,26
7,max-cover,8,20,0.76875,0.75625,25.130890074999574,0.75625,26
7,heuristic,8,20,1.0,1.0,25.14329242986538,0.975,0
8,budget,8,20,0.96875,0.95,27.33380686404725,0.90625,35
8,max-cover,8,20,0.575,0.5375,26.43156048976354,0.5375,35
8,heuristic,8,20,0.99375,0.99375,29.464709598521967,0.93125,0
9,budget,8,20,1.0,1.0,23.67519551940032,0.9875,22
9,max-cover,8,20,0.7125,0.68125,24.30139102589941,0.68125,22
9,heuristic,8,20,1.0,1.0,23.67519551940032,0.9875,0
0,budget,9,20,1.0,1.0,23.88670534193784,0.9833333333333334,23
0,max-cover,9,20,0.8055555555555556,0.7944444444444445,23.442367551609472,0.7666666666666667,23
0,heuristic,9,20,1.0,1.0,23.88670534193784,0.9833333333333334,0
1,budget,9,20,0.9777777777777776,0.9777777777777776,26.264557653606783,0.9666666666666668,26
1,max-cover,9,20,0.6833333333333333,0.6722222222222223,25.339111322301804,0.6722222222222223,26
1,heuristic,9,20,1.0,1.0,25.190447107385705,0.972222222222222,0
2,budget,9,20,0.9944444444444444,0.9944444444444444,19.346221653145115,0.9888888888888888,22
2,max-cover,9,20,0.85,0.8444444444444444,24.3203867361632,0.8388888888888889,22
2,heuristic,9,20,0.9944444444444444,0.9944444444444444,21.16228290123692,0.9888888888888888,0
3,budget,9,20,0.9944444444444444,0.9888888888888888,22.852473148414347,0.9777777777777776,24
3,max-cover,9,20,0.8166666666666667,0.7888888888888889,22.75618939992709,0.7833333333333334,24
3,heuristic,9,20,1.0,1.0,21.136036438242968,0.9722222222222224,0
4,budget,9,20,0.9944444444444444,0.9888888888888888,22.680774196575825,0.9555555555555556,28
4,max-cover,9,20,0.7,0.6666666666666667,24.0425559891992,0.6611111111111111,28
4,heuristic,9,20,0.9944444444444444,0.9944444444444444,24.17850914483117,0.977777777777778,0
5,budget,9,20,0.9777777777777776,0.9722222222222222,22.6292006241416,0.95,29
5,max-cover,9,20,0.5722222222222222,0.5388888888888889,23.38131436565517,0.5277777777777778,29
5,heuristic,9,20,0.9944444444444444,0.9944444444444444,22.056019280224675,0.9444444444444444,0
6,budget,9,20,0.9888888888888888,0.9888888888888888,23.368399088562487,0.9611111111111112,27
6,max-cover,9,20,0.7111111111111111,0.7,24.767908725772465,0.7,27
6,heuristic,9,20,0.9833333333333332,0.9833333333333332,23.36663562136017,0.9277777777777776,0
7,budget,9,20,0.9944444444444444,0.9944444444444444,26.396388072306216,0.9888888888888888,22
7,max-cover,9,20,0.7888888888888889,0.7722222222222223,26.650623563316568,0.7666666666666667,22
7,heuristic,9,20,0.9944444444444444,0.9944444444444444,26.396388072306216,0.9888888888888888,0
8,budget,9,20,0.9944444444444444,0.9944444444444444,23.107362648364965,0.977777777777778,24
8,max-cover,9,20,0.7222222222222222,0.7222222222222222,25.42209596294977,0.7222222222222223,24
8,heuristic,9,20,0.9944444444444444,0.9944444444444444,23.107362648364965,0.977777777777778,0
9,budget,9,20,1.0,1.0,23.42670945931442,0.961111111111111,27
9,max-cover,9,20,0.7666666666666666,0.75,26.237259032452364,0.75,27
9,heuristic,9,20,0.9944444444444444,0.9944444444444444,23.39364659563872,0.9555555555555556,0
0,budget,10,20,1.0,1.0,19.828253668739467,1.0,20
0,max-cover,10,20,0.83,0.825,21.5039714875794,0.825,20
0,heuristic,10,20,1.0,1.0,19.828253668739467,1.0,0
1,budget,10,20,1.0,1.0,18.329650922912947,0.99,22
1,max-cover,10,20,0.81,0.795,21.344807949221817,0.78,22
1,heuristic,10,20,1.0,1.0,18.329650922912947,0.99,0
2,budget,10,20,0.995,0.995,18.106690382324075,0.98,24
2,max-cover,10,20,0.875,0.86,20.96921037088408,0.8599999999999998,24
2,heuristic,10,20,1.0,1.0,17.38255134792702,0.975,0
3,budget,10,20,0.995,0.995,14.010024497810736,0.975,25
3,max-cover,10,20,0.865,0.855,17.80193654545592,0.8400000000000001,25
3,heuristic,10,20,1.0,1.0,14.898790953948858,0.98,0
4,budget,10,20,0.99,0.99,18.18552346881175,0.985,23
4,max-cover,10,20,0.795,0.785,20.779544819601096,0.775,23
4,heuristic,10,20,1.0,1.0,17.718424086416345,0.99,0
5,budget,10,20,0.98,0.98,18.04020661160642,0.98,24
5,max-cover,10,20,0.85,0.85,21.51285696720724,0.8399999999999999,24
5,heuristic,10,20,0.995,0.995,17.520898610319698,0.99,0
6,budget,10,20,0.995,0.995,21.53933926489598,0.98,24
6,max-cover,10,20,0.85,0.845,24.222385063227428,0.8150000000000001,24
6,heuristic,10,20,1.0,1.0,21.53933926489598,0.99,0
7,budget,10,20,1.0,1.0,17.373703828040618,0.995,21
7,max-cover,10,20,0.9,0.895,21.04131183592149,0.8800000000000001,21
7,heuristic,10,20,1.0,1.0,17.373703828040618,0.995,0
8,budget,10,20,0.99,0.985,18.115523952371227,0.965,27
8,max-cover,10,20,0.69,0.685,21.965047294508288,0.675,27
8,heuristic,10,20,0.995,0.995,19.638414018364564,0.98,0
9,budget,10,20,0.995,0.995,15.805025255756126,0.99,22
9,max-cover,10,20,0.915,0.895,19.048790428248825,0.89,22
9,heuristic,10,20,1.0,1.0,15.805234141266084,0.9949999999999999,0
