round,method,task,worker,fairness-pairwise,avg-quality,avg-utility
1,max-cover,140,1200,0.2396309523809523,4.002372896222383,0.1481130952380952
1,budget,140,1200,0.9434404761904762,3.996530369366381,0.3963214285714284
1,max-cover,160,600,0.2012604166666667,2.557215663918559,0.1678645833333333
1,budget,160,600,0.9970729166666666,2.5558229318081485,0.936385416666666
2,max-cover,140,1200,0.2631666666666666,4.536830555840291,0.1466845238095238
2,budget,140,1200,0.916904761904762,4.539638660648819,0.3824761904761902
2,max-cover,160,600,0.1614999999999999,2.3070221228321084,0.1424791666666666
2,budget,160,600,0.99790625,2.3024999075627903,0.9493437499999992
3,max-cover,140,1200,0.2282380952380952,5.428684798996009,0.1451369047619047
3,budget,140,1200,0.9165535714285714,5.41298096369529,0.3965178571428566
3,max-cover,160,600,0.1639791666666666,1.3226268342672145,0.1463854166666666
3,budget,160,600,0.99815625,1.3243069840384014,0.945635416666666
4,max-cover,140,1200,0.2246071428571429,4.056630921014949,0.1332499999999999
4,budget,140,1200,0.9295595238095238,4.089276434169205,0.3683869047619045
4,max-cover,160,600,0.1605104166666666,2.069199682739772,0.14125
4,budget,160,600,0.9961666666666666,2.067730780380232,0.9291354166666658
0,max-cover,160,1200,0.192546875,2.310759868010433,0.1302135416666667
0,budget,160,1200,0.9521458333333334,2.3030271606191035,0.4586249999999995
0,max-cover,180,600,0.1750462962962963,1.299357099331353,0.1443425925925926
0,budget,180,600,0.9995092592592592,1.2983764184634372,0.9901388888888883
1,max-cover,160,1200,0.246,3.67434719943244,0.1488437500000001
1,budget,160,1200,0.9500104166666666,3.674072838450007,0.4709791666666661
1,max-cover,180,600,0.172787037037037,1.467169201714274,0.153037037037037
1,budget,180,600,0.99975,1.4670151482531284,0.992685185185186
2,max-cover,160,1200,0.2081666666666667,2.947718520978277,0.1376666666666667
2,budget,160,1200,0.9188541666666666,2.947408816055153,0.4427656249999997
2,max-cover,180,600,0.1531574074074073,1.6200384044581604,0.1447222222222222
2,budget,180,600,0.9996666666666668,1.6196438024847035,0.991953703703704
3,max-cover,160,1200,0.2401562499999999,3.839543252882438,0.1541979166666666
3,budget,160,1200,0.9289791666666668,3.834346206027936,0.4431145833333329
3,max-cover,180,600,0.1606296296296296,1.215580403147848,0.1444166666666666
3,budget,180,600,0.9996388888888889,1.2153383356375174,0.990944444444445
4,max-cover,160,1200,0.1793854166666666,2.779263317970061,0.1274375
4,budget,160,1200,0.9379114583333332,2.778447898748836,0.4549583333333329
4,max-cover,180,600,0.1691574074074073,1.87711359065966,0.1594629629629629
4,budget,180,600,0.9996574074074074,1.879234402584192,0.9903055555555562
0,max-cover,180,1200,0.1795462962962962,4.430548704213347,0.1389814814814814
0,budget,180,1200,0.9576898148148149,4.418652636245281,0.5071388888888894
0,max-cover,200,600,0.1467083333333333,1.372848913259451,0.1364916666666666
0,budget,200,600,0.999925,1.3769338803931557,0.9960500000000012
1,max-cover,180,1200,0.1849768518518518,3.273702350505628,0.1364305555555555
1,budget,180,1200,0.9512175925925926,3.2646806120533705,0.511439814814815
1,max-cover,200,600,0.1487666666666667,1.0116565248715443,0.1382083333333333
1,budget,200,600,0.9997333333333334,1.009679321919491,0.9959000000000012
2,max-cover,180,1200,0.2222314814814815,3.4799594901278064,0.144324074074074
2,budget,180,1200,0.949699074074074,3.478805518728674,0.5159305555555559
2,max-cover,200,600,0.1574499999999999,1.2872816395961264,0.148975
2,budget,200,600,0.9998333333333334,1.2847297820274788,0.9961750000000016
