method,cost
max-cover,0.4490870389586885
max-cover,0.9064075488679133
max-cover,0.9168657611649923
max-cover,0.7113600801265902
max-cover,0.21701059550170532
budget,0.4490870389586885
budget,0.9064075488679133
budget,0.4787327628685877
budget,0.7113600801265902
budget,0.5721203532347183
heuristic,0.4490870389586885
heuristic,0.9064075488679133
heuristic,0.4787327628685877
heuristic,0.7113600801265902
heuristic,0.5721203532347183
